id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20601137,Historic Coach House Cottage,147218562,Melissa,,Grand Boulevard,41.81269,-87.61231,Entire home/apt,105,1,137,8/6/2020,3.6,2,357
20605570,Englewood,147258915,Lamar,,Englewood,41.78888,-87.63243,Private room,70,4,0,,,1,0
20606318,Spacious Lofted Condo in Chicago,8278094,Charles,,Near West Side,41.86292,-87.65728,Entire home/apt,77,1,3,9/4/2017,0.08,1,0
20621687,1 Bedroom Penthouse Near Wrigley Field,67664674,Kim,,Lake View,41.93619,-87.65895,Entire home/apt,118,2,13,9/11/2019,0.34,3,0
20636276,Amazing modern condo with incredible park views,57401134,Yonah,,West Town,41.91136,-87.69855,Private room,85,1,44,9/29/2020,1.15,1,175
20640570,"Spacious, comfy room in Beverly",980036,Carolyn,,Beverly,41.7208,-87.6771,Private room,25,2,43,1/27/2020,1.13,1,23
20641086,2 Rooms & Private Bath Near Downtown Chicago,26928601,Idaima,,Lower West Side,41.85784,-87.66319,Private room,75,2,29,10/9/2018,0.79,1,0
20647880,Inviting 2 Bedroom Apartment in Roscoe Village,147654278,Lara,,North Center,41.94335,-87.68523,Entire home/apt,138,3,56,9/22/2020,1.79,1,203
20649033,Private Lincoln Square one bed+bath studio apt.,7420910,Janet,,Lincoln Square,41.96998,-87.68155,Entire home/apt,125,2,109,10/20/2020,3.1,1,169
20650327,Beautiful Single Family,24108334,Shonna,,Near West Side,41.88415,-87.69135,Private room,275,3,0,,,1,0
20650575,2 Floor - 4 BR- 4Baths Condo Near downtown Chicago,76133827,Anny,,West Town,41.89762,-87.66377,Entire home/apt,381,1,33,10/4/2020,1.13,6,363
20662575,Not Available,22289909,Edison,,Irving Park,41.95382,-87.70746,Private room,99,2,39,9/14/2019,1.03,1,180
20666176,Cozy Victorian Cottage-1 BR Apartment- Sleeps 3!,22690738,Kristin,,Logan Square,41.92658,-87.71973,Entire home/apt,123,6,140,10/21/2020,3.93,1,10
20666602,The Center of Everything- Edgewater,32723376,Garrett,,Edgewater,41.97931,-87.6588,Entire home/apt,150,2,2,3/15/2020,0.25,2,16
20672624,Lincoln Park Escape,44618537,Robert,,Lincoln Park,41.92949,-87.64396,Private room,114,1,19,9/23/2019,0.55,4,180
20678364,Spacious 1B/1B on Lake Michigan,85684466,Ashley,,Uptown,41.95703,-87.6469,Entire home/apt,91,2,4,10/2/2017,0.1,1,0
20679988,Amadeus Stay - Hip Central 3bdrm Apt +Free Parking,11742953,Michelle,,North Center,41.95366,-87.67814,Entire home/apt,120,1,85,9/3/2020,2.53,1,268
20689785,"Historic campus U of C Prof. mansion, top location",143937691,Caryl,,Hyde Park,41.79316,-87.5959,Private room,150,2,36,2/18/2020,1,5,291
20709328,"Awesome space, great location!",2108039,Edmund,,Uptown,41.97003,-87.65629,Private room,49,3,74,10/14/2019,2,1,0
20712959,Family Friendly 3BR Duplex in Roscoe Village,72758399,John,,North Center,41.9361,-87.67572,Entire home/apt,176,3,102,10/7/2020,2.69,1,348
20713577,Private Room - Close to Wrigley Field,86905611,Stephanie,,Irving Park,41.95745,-87.70075,Private room,38,1,3,10/1/2017,0.08,1,0
20745744,"Well-appointed, Spacious 2 Bed in the Gold Coast!",91881711,Megan,,Near North Side,41.90336,-87.62932,Entire home/apt,111,3,63,9/21/2020,1.78,5,68
20756430,"Pet-friendly, entire 3 BR in Hot Logan Square!",45239294,Cherie,,West Town,41.91292,-87.69845,Entire home/apt,99,2,27,8/14/2020,0.71,2,82
20756854,Art Filled Logan Square Apt w/ Outdoor Green Space,4169153,Bryan,,Avondale,41.93426,-87.70648,Entire home/apt,90,3,12,10/18/2020,0.32,1,0
20757313,WrigleyVilla - 1/2 Block From Wrigley Field!,127574066,Kit & Jo,,Lake View,41.9494,-87.65566,Entire home/apt,800,2,48,10/13/2019,1.27,1,90
20760300,★Private Room CLOSE to Downtown & McCormick Place★,53120834,Lulu,,Near South Side,41.86087,-87.62543,Private room,85,1,58,1/1/2019,1.53,1,0
20763621,Casita La Villita,109403941,Robert,,South Lawndale,41.85333,-87.69089,Entire home/apt,118,2,5,10/15/2019,0.13,1,0
20774377,Loyola wonderful room,112976578,William,,Rogers Park,42.00426,-87.66324,Private room,299,7,20,8/18/2019,0.53,1,89
20779421,Private Bedroom and Bath in cozy Old Town Condo,16686878,Katherine,,Near North Side,41.90378,-87.63594,Private room,84,1,24,10/30/2018,0.88,1,0
20796390,"East Pilsen Apartment - Loop, McCormick, UIC",5228189,Matthew,,Lower West Side,41.85631,-87.6429,Entire home/apt,113,1,144,5/3/2020,3.84,15,0
20796999,"Lovely, bright, 3-bedroom Avondale flat. Private.",149092372,Flor,,Avondale,41.93812,-87.72454,Entire home/apt,93,1,215,10/18/2020,5.65,1,354
20798903,The Deeply Rooted Room: Airbnb Superhost,93017116,Randall,,Grand Boulevard,41.81387,-87.60998,Private room,50,1,71,12/11/2019,1.87,4,237
20811620,Spacious walk-up just North of Wrigley!,125586314,Jessica,,Lake View,41.95791,-87.66739,Entire home/apt,300,2,0,,,2,0
20814774,💗Charming Two Bedroom Apartment near Downtown 💗,3986873,Elena,,Lower West Side,41.84939,-87.67994,Entire home/apt,106,2,127,10/12/2020,3.35,12,311
20817864,2BR/1Bath in trendy Ukrainian Village/Wicker Park,149305287,Mee,,West Town,41.89867,-87.66786,Entire home/apt,111,1,150,9/7/2020,3.94,1,169
20818822,4 BDRM Gorgeous Apt Pilsen Hist Dist FREE parking,149317569,Tony,,Lower West Side,41.85237,-87.68192,Entire home/apt,101,1,113,10/5/2020,3.72,2,247
20828757,Wicker★Park Blue Line Subway@Division East★Village,30003626,Maggie & Steve,,West Town,41.90299,-87.66878,Entire home/apt,70,2,135,10/12/2020,3.91,1,21
20834660,Bright & Spacious Noble Square Loft,113562870,Amy,,West Town,41.89564,-87.66349,Entire home/apt,159,2,95,10/22/2020,2.51,1,90
20845184,Single Family House near Chicago Downtown,27659902,Iryna,,West Town,41.89914,-87.66494,Entire home/apt,44,2,4,4/21/2020,0.11,2,0
20862938,Spacious and Welcoming Ravenswood Garden Unit,3291424,Katie,,North Center,41.95853,-87.67477,Entire home/apt,95,1,112,9/20/2020,3.01,1,55
20868748,101 Comfortable Remodeled Private Room Free wifi,127235673,Alex,,Rogers Park,42.00629,-87.66827,Private room,55,1,23,9/5/2020,0.61,12,54
20869579,102 Beautiful Remodeled Private Room Free wifi 102,127235673,Alex,,Rogers Park,42.00629,-87.66827,Private room,43,1,27,10/1/2020,0.71,12,360
20872794,Apartment in Wicker Park/Bucktown,45445328,Kristen,,West Town,41.91153,-87.67516,Shared room,75,1,1,9/12/2017,0.03,1,0
20885281,South Loop Condo,149962790,Alexander,,Near South Side,41.8637,-87.6248,Entire home/apt,250,2,1,10/9/2017,0.03,1,0
20900572,30+ Night Stays - Luxury River North 2BR Condo!,149594823,Mike,,Near North Side,41.89626,-87.63091,Entire home/apt,118,30,19,7/31/2020,0.51,1,244
20916099,Great$ Beautiful 2 Bed 2 Bath Near McCormick Place,14682523,Nicole,,Near South Side,41.86141,-87.6258,Entire home/apt,153,90,71,3/2/2020,1.9,1,365
20918966,Charming 2 Bedroom apartment in Irving Park,150353780,A,,Irving Park,41.95617,-87.72223,Entire home/apt,90,2,0,,,1,0
20921013,Comfortable Garden Apartment,149862178,Lv,,Chicago Lawn,41.77799,-87.68958,Private room,35,1,1,9/19/2017,0.03,1,365
20928198,Cute Old Town Room,150436953,Kalin,,Near North Side,41.91035,-87.63339,Private room,75,1,91,3/15/2020,2.44,1,82
20933786,South Loop Luxury Lofts,139765116,Jose,,Bridgeport,41.83945,-87.65987,Private room,67,2,2,10/7/2017,0.05,4,364
20947215,Bright & homey  private studio with bath & kitchen,25173295,Angie,,South Shore,41.76558,-87.5669,Entire home/apt,75,2,8,6/17/2019,0.27,11,180
20947233,Luxe Renovated Private Guest Suite in City Cottage,150629165,Kimberly,,Logan Square,41.92144,-87.68291,Entire home/apt,135,2,248,3/14/2020,6.73,1,0
20947323,Private studio in South Shore with bath & kitchen.,25173295,Angie,,South Shore,41.76645,-87.56722,Entire home/apt,75,2,14,8/31/2020,0.47,11,180
20951004,"Private Bathroom,Parking,15 mins to center w/train",29402778,Timm & Nang,,Lake View,41.94011,-87.66024,Private room,63,2,74,10/27/2019,1.96,1,0
20955452,Sonder | The Western | Spacious 2BR + Rooftop,12243051,Sonder,,Logan Square,41.91688,-87.68731,Entire home/apt,146,3,23,9/14/2019,0.63,50,0
20967119,Private Bedroom + Bathroom Wrigleyville North!,46886906,Myndi,,Uptown,41.95619,-87.65558,Private room,60,1,0,,,1,0
20979385,104 Big Room Queen & Twin bed Location Free Wi Fi,127235673,Alex,,Rogers Park,42.00629,-87.66827,Private room,49,1,19,8/21/2020,0.51,12,326
20979854,Suite in Artist's Home,209533,Francine,,West Ridge,42.00646,-87.68344,Private room,75,2,18,10/20/2019,0.48,1,179
20985600,Re-energize in Private Room in new Logan Square Townhouse,1257936,Paul,,Logan Square,41.91467,-87.71772,Private room,74,2,114,10/6/2020,3.07,2,204
20989320,The new meets the classic WRIGLEYVILLE / SOUTHPORT,126016266,Paul And Olgi,,Lake View,41.94991,-87.65952,Entire home/apt,238,2,30,10/20/2019,1.11,1,0
20993848,Private bedroom in South Shore House  on  busline,25173295,Angie,,South Chicago,41.74978,-87.54797,Private room,74,2,0,,,11,179
20995084,▌▌▌THREE LEVEL Skyline View Chicago Penthouse ▌▌▌,151133847,Candace,,West Town,41.89355,-87.66209,Entire home/apt,217,3,106,9/28/2020,3.34,3,326
20997786,• DownTown Chicago Near Water tower!,95939853,Aeshah,,Near North Side,41.89776,-87.62779,Private room,45,1,229,3/19/2020,6.1,2,0
21009630,Best view in west loop CHICAGO,93963977,M,,Near West Side,41.88406,-87.64277,Entire home/apt,139,1,0,,,1,0
21011765,Beautiful River West Condo w/Private Rooftop!,38020647,Tara,,West Town,41.89355,-87.65079,Entire home/apt,90,60,0,,,1,99
21013562,1 Bedroom Apartment in Historic Old Town House,151312537,Sara,,Lincoln Park,41.91232,-87.63624,Entire home/apt,129,1,142,6/12/2020,3.85,1,238
21028700,Great Place to Stay in Logan Square by 606 Trail!,77530633,Raymond,,Logan Square,41.91465,-87.6987,Entire home/apt,85,1,59,3/1/2020,1.76,1,0
21039504,Sunny Attic Suite at Casa de Ninners,5936145,Brett,,Bridgeport,41.83323,-87.65444,Private room,38,2,93,2/17/2020,2.49,1,0
21039622,Elegant Depaul Apt on Jonquil Park,30937767,Judith,,Lincoln Park,41.92835,-87.654,Entire home/apt,80,5,22,10/13/2020,0.6,1,333
21043822,Quaint Two Bedroom in the WOW District,5523652,Rachel,,West Town,41.91105,-87.69596,Entire home/apt,56,3,120,8/1/2020,3.24,1,0
21052998,Classic 2 Bedroom Roscoe Village Apartment,504800,Renata,,North Center,41.93962,-87.68327,Entire home/apt,67,1,117,10/15/2020,3.17,1,330
21053371,Bucktown Sun Palace,19474560,John,,Logan Square,41.92092,-87.68648,Entire home/apt,599,3,5,12/1/2019,0.17,1,0
21062555,Comfy couch -Steps from Public Transit/Divvy,5363019,Jessica,,Lake View,41.93316,-87.66783,Shared room,21,1,1,10/9/2017,0.03,2,0
21064192,Walk to Little Italy from a Placid Townhouse Apartment,87055,Yaowapa,,Near West Side,41.86901,-87.68277,Entire home/apt,109,2,136,10/7/2020,3.64,1,315
21075121,Charming Room with Attached Private Sun Room,6457644,Lia,,Rogers Park,42.00044,-87.66678,Private room,50,7,0,,,1,0
21078574,Historic Comfortable South Shore Bungalow,151427928,William & Naudra,,South Chicago,41.74627,-87.57245,Private room,50,2,27,9/7/2020,0.75,1,82
21090640,Warm Nostalgic Escape,126977695,Alex,,Garfield Ridge,41.80686,-87.74087,Entire home/apt,200,10,0,,,1,90
21096983,Comfy and colorful 1 bdrm next to Lake Michigan,76030865,Ilana,,Uptown,41.9576,-87.64659,Entire home/apt,86,2,3,10/19/2017,0.08,1,0
21108423,"Beautifully Renovated, Walking distance to Lake!",91881711,Megan,,Near North Side,41.90339,-87.62925,Entire home/apt,91,4,56,9/8/2020,1.78,5,82
21110208,Luxury Wicker Park Penthouse w/ Private Rooftop,6162,Jackie,,West Town,41.91081,-87.68297,Entire home/apt,182,3,94,8/11/2019,2.53,1,20
21111081,2 BR  apartment near O'Hare,128452488,Grace,,Dunning,41.95179,-87.83526,Entire home/apt,90,3,31,1/19/2020,0.99,3,0
21134146,Wrigleyville Confort,131717124,Emiliano,,Lake View,41.94856,-87.66058,Entire home/apt,247,1,84,9/27/2020,2.27,2,88
21136000,1QueenSizeBedPrivateRmMcCormickGreenLineTrain,42524732,Kay,,Grand Boulevard,41.81446,-87.6217,Private room,37,1,22,10/1/2020,0.62,10,365
21149807,#1 Historic Chicago Home - Private Queen Bedroom,163699318,Natalie,,Rogers Park,42.01098,-87.66269,Private room,45,1,107,10/6/2020,2.89,7,3
21153383,Cozy bedroom available in Albany park !,38029311,Maria José,,Albany Park,41.9667,-87.71891,Private room,25,2,36,10/29/2019,0.97,1,0
21157736,2nd FL FREE PARKING laundry mins to downtown❤️⭐,2630113,Nikkole,,West Town,41.8936,-87.66118,Entire home/apt,144,1,119,3/8/2020,3.25,3,29
21159610,Trendy Chicago Loft,14420993,Ryan,,Logan Square,41.91444,-87.66962,Entire home/apt,200,14,26,10/13/2019,0.71,1,88
21161463,Historic Chicago Home in the Heart of Rogers Park,163699318,Natalie,,Rogers Park,42.01041,-87.66242,Entire home/apt,350,2,32,9/27/2020,0.9,7,343
21169118,Greystone Haven in Logan Square,16027807,Miriam,,Logan Square,41.92413,-87.71267,Entire home/apt,105,2,179,10/12/2020,5.29,2,66
21174388,Best deal in the area,43392136,William,,Gage Park,41.79362,-87.70171,Private room,45,1,165,10/13/2020,4.46,3,0
21175666,#1 Hyde Park luxury PRIVATE RM & BTH,140160049,City Zen,,Kenwood,41.80363,-87.60372,Private room,57,2,89,10/2/2020,2.56,4,333
21177789,#2 Hyde Park luxury PRIVATE room,140160049,City Zen,,Kenwood,41.80286,-87.60357,Private room,44,2,149,10/18/2020,4.01,4,365
21178038,#3 Hyde Park luxury PRIVATE room,140160049,City Zen,,Kenwood,41.80409,-87.6024,Private room,49,2,87,9/30/2020,2.42,4,364
21182082,CITY LIVING BEAUTIFUL STUDIO. NEXT TO DOWNTOWN.,95841315,Nijole Z,,Bridgeport,41.83589,-87.64694,Private room,63,1,39,12/25/2019,1.05,1,269
21189762,Lakeview apartment (Wrigley area),153025288,George,,Lake View,41.93343,-87.66806,Entire home/apt,150,2,2,10/22/2017,0.05,1,0
21201032,Piece of Mind,64365094,Marcus,,Humboldt Park,41.91097,-87.70193,Private room,60,1,16,10/15/2018,0.43,1,296
21212082,Vintage Gem in West Town,47116272,Patricia,,West Town,41.89579,-87.67312,Entire home/apt,51,2,90,10/4/2020,2.93,1,26
21214671,Private Bucktown Ranch Steps to Everything Chicago,87730556,Michael,,Logan Square,41.91682,-87.68023,Entire home/apt,129,7,26,2/17/2020,0.71,1,0
21216616,Sonder | The Belmont | Charming 4BR,12243051,Sonder,,Lake View,41.94035,-87.66502,Entire home/apt,166,3,56,10/6/2020,1.53,50,95
21218766,Cozy Lincoln Park Apartment.,66345203,Renee,,Lincoln Park,41.92318,-87.63789,Entire home/apt,75,10,1,11/28/2017,0.03,1,0
21219773,Charming! West Loop 1-Bedroom for Rent,30595314,Lisa,,Near West Side,41.88489,-87.64344,Entire home/apt,195,2,1,10/15/2017,0.03,1,0
21220279,a-PublicTransit&FewMinAwayFromMcCormickPlace,42524732,Kay,,Grand Boulevard,41.81606,-87.62051,Private room,44,2,11,10/4/2019,0.3,10,365
21225449,Spacious Private Bedroom & Bath- North of Wrigley!,125586314,Jessica,,Lake View,41.95707,-87.66552,Private room,70,1,102,6/17/2020,2.77,2,41
21231053,BemaniHouse Chicago,111137433,Dennis,,Humboldt Park,41.90288,-87.71024,Shared room,20,1,0,,,1,0
21239947,Cozy Mid-Century Home,97330877,Chris,,South Lawndale,41.85479,-87.69566,Private room,60,1,0,,,1,0
21241033,Just minutes to all of wicker park!,19442684,John,,West Town,41.89658,-87.68142,Private room,75,2,6,1/12/2019,0.16,1,365
21245329,Private room with view of the 606 and private bath,1257936,Paul,,Humboldt Park,41.91233,-87.71611,Private room,74,2,126,8/9/2020,3.4,2,332
21250973,#4 Historic Chicago Home - Private Single Bedroom,163699318,Natalie,,Rogers Park,42.01099,-87.66316,Private room,36,1,131,10/3/2020,3.53,7,2
21252535,#5 Historic Chicago Home - Private Queen Bedroom,163699318,Natalie,,Rogers Park,42.01111,-87.66263,Private room,44,1,148,10/9/2020,4,7,7
21254509,Your Fantastic Futon! 1st Floor TV room with locks,5468317,Brian,,Rogers Park,42.01168,-87.66242,Private room,23,1,23,2/18/2019,0.62,1,0
21254658,#2 Historic Chicago Home - Private King Bedroom,163699318,Natalie,,Rogers Park,42.0117,-87.66302,Private room,55,1,51,10/1/2020,1.52,7,9
21260476,Deluxe Uptown Condo,120463181,Bobby,,Uptown,41.96936,-87.65443,Entire home/apt,149,2,29,10/10/2020,0.79,1,174
21263727,#6 Historic Chicago Home - Bunk Bedroom (Singlex2),163699318,Natalie,,Rogers Park,42.01148,-87.66422,Private room,44,1,102,10/7/2020,2.78,7,9
21263821,#7 Historic Chicago Home - Bunk Bedroom(Twin&Full),163699318,Natalie,,Rogers Park,42.01137,-87.66415,Private room,40,1,151,10/6/2020,4.1,7,9
21266339,•Beautiful Arty Bucktown Haven  private room,23754311,Elisabeth,,Logan Square,41.92234,-87.68052,Private room,60,1,1,10/28/2019,0.08,2,0
21272387,Stylish Studio in Historic Logan Square,66619585,Liz,,Logan Square,41.92955,-87.70461,Entire home/apt,85,2,68,3/15/2020,3.45,1,0
21278768,2-Floor 2BD/2BA w/ Wine + Parking + Flex Check-in,26302525,Margarita & Mike,,Lincoln Park,41.93261,-87.6549,Entire home/apt,45,2,83,3/19/2020,2.25,2,0
21281246,Lakeview Apartment,6511937,Daisy,,Lake View,41.9535,-87.6491,Private room,80,1,0,,,1,0
21282070,Cozy and Stylish Studio with Free Parking in Irving Park,117498144,Dasha & Owen,,Irving Park,41.94153,-87.72876,Entire home/apt,67,1,304,10/18/2020,8.22,4,331
21283014,Logan Square apartment - FREE parking,153984846,Alejandra,,Logan Square,41.93049,-87.72477,Entire home/apt,90,1,190,8/9/2020,5.47,1,201
21289942,Pilsen Garden 2 bedroom Suite Monthly Rental,47035703,Edwin,,Lower West Side,41.85398,-87.67613,Entire home/apt,56,31,5,12/21/2019,0.17,3,56
21296488,"Wicker Park/Bucktown, close to the El",154108891,Lori,,West Town,41.91163,-87.6907,Entire home/apt,70,2,1,10/22/2017,0.03,1,0
21297292,Lakeview-Wrigleyville Guest room,154117773,Adam,,Lake View,41.94212,-87.65162,Private room,120,1,1,3/18/2018,0.03,1,0
21309064,"CUTE 2 BD, lake view, 1.5 miles to McCormick Pl!",154221736,Mimika,,Near South Side,41.86417,-87.62523,Entire home/apt,110,179,5,11/5/2017,0.14,1,365
21313708,Cozy 2 Bedroom in Brighton Park near Orange Line,45598620,Jennifer,,Brighton Park,41.80829,-87.69151,Entire home/apt,58,4,48,9/27/2020,2.51,1,39
21330693,The entire empty HOUSE for at least two nights.,25173295,Angie,,South Chicago,41.74872,-87.54743,Entire home/apt,500,2,7,10/21/2018,0.22,11,365
21352802,"Elegant Downtown Studio w/ Hot Tub, Pool, + More",83166040,HomeTree,,Loop,41.88679,-87.61664,Entire home/apt,125,1,4,12/1/2017,0.11,3,0
21354514,Lincoln Park Mansion w/ Rooftop Bar/Lounge!,10815217,Dan,,Lincoln Park,41.91645,-87.65096,Entire home/apt,676,2,68,10/11/2020,1.9,1,333
21356462,Wrigleyville Garden Studio,32352014,Arlene,,Lake View,41.94215,-87.6579,Entire home/apt,128,1,97,3/15/2020,2.64,1,11
21356640,Home away HOTEL,94867877,Maia Lis,,Near North Side,41.90587,-87.62894,Entire home/apt,149,3,5,9/24/2019,0.34,3,19
21358050,Beautiful Condo in Lakeview,154618406,Melissa,,Lake View,41.93925,-87.64704,Entire home/apt,100,168,1,6/30/2018,0.04,1,0
21359071,DOWNTOWN STUDIO BY RUSH STREET & CHICAGO NIGHTLIFE,154630260,Ody,,Near North Side,41.90318,-87.62541,Entire home/apt,68,2,36,10/7/2020,0.98,18,21
21368231,Wrigleyville Condo - private bedroom and bathroom,153194692,Alexis,,Lake View,41.94559,-87.65081,Private room,59,1,141,2/16/2020,3.83,1,0
21368570,SPACIOUS PRIVATE ROOM-WRIGLEY FIELD GREAT LOCATION,4466617,Mary,,Lake View,41.94738,-87.6619,Private room,100,1,68,9/20/2020,1.85,1,363
21369512,Large studio with the best location in Chicago.,64931381,Rachael,,Lake View,41.9333,-87.64638,Entire home/apt,70,2,7,1/1/2018,0.2,1,0
21379196,Cozy room in Lincoln Square neighborhood,137866517,Marytha,,Lincoln Square,41.97814,-87.69222,Private room,31,1,83,3/11/2020,2.28,1,172
21380109,308 Duplex Condo near by downtown and McCormick Pl,7629653,Helen,,Armour Square,41.84906,-87.63416,Entire home/apt,269,2,52,3/21/2020,1.43,2,0
21390692,"Cozy Home, mins from McCormick Place/Downtown",104441541,Lucien,,Grand Boulevard,41.81703,-87.61824,Entire home/apt,140,2,66,10/7/2020,1.81,2,179
21398720,Your Home in Roscoe Village,7202014,Arman,,North Center,41.94632,-87.68288,Entire home/apt,130,5,83,4/27/2020,2.28,1,60
21398801,Great place at a great price.,43392136,William,,Gage Park,41.79556,-87.70215,Private room,46,1,156,10/9/2020,4.26,3,88
21412083,Logan Square home,104861336,Dominique,,Logan Square,41.91931,-87.7091,Entire home/apt,55,28,1,6/12/2019,0.06,1,0
21413004,Urban Glamour in West Town,34928721,Leina,,West Town,41.89481,-87.67267,Entire home/apt,125,2,23,6/28/2020,0.63,1,143
21423682,Lincoln Square on the Chicago River,20587257,Chris,,Lincoln Square,41.96615,-87.69781,Entire home/apt,202,2,20,12/30/2019,0.66,1,48
