price,neighborhood,latitude,longitude,room_type,bathrooms,bedrooms,beds
55,Bridgeport,41.83415,-87.65325,Entire home/apt,1,,2
61,Bridgeport,41.83444,-87.65326,Entire home/apt,1,2,2
35,Woodlawn,41.78416,-87.608,Private room,2,1,1
52,Near West Side,41.87676,-87.67932,Entire home/apt,1,1,1
114,Humboldt Park,41.89768,-87.70428,Entire home/apt,1,2,2
60,Bridgeport,41.83434,-87.6525,Entire home/apt,1,2,2
72,Bridgeport,41.83511,-87.65387,Entire home/apt,1,2,2
72,Bridgeport,41.83362,-87.65345,Entire home/apt,1,2,2
121,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
212,Near North Side,41.89058,-87.6342,Entire home/apt,2,2,2
339,Portage Park,41.96619,-87.75965,Entire home/apt,5,5,7
89,Loop,41.88608,-87.63422,Entire home/apt,1,,1
106,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
105,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
140,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
244,Near West Side,41.88306,-87.65131,Entire home/apt,2,2,2
114,Loop,41.88606,-87.62472,Entire home/apt,1,,1
35,Woodlawn,41.78293,-87.60661,Private room,2,1,1
19,South Chicago,41.74351,-87.54597,Private room,1,1,1
19,South Chicago,41.74265,-87.54559,Private room,1,1,1
160,Portage Park,41.94913,-87.74969,Entire home/apt,2,3,4
90,Oakland,41.82071,-87.60476,Private room,1,2,2
68,Logan Square,41.92448,-87.68637,Entire home/apt,1,2,2
81,Lake View,41.93422,-87.65365,Entire home/apt,1,1,1
84,Lake View,41.93414,-87.6539,Entire home/apt,1,2,2
84,Lake View,41.93548,-87.65192,Entire home/apt,1,2,2
69,Avondale,41.93785,-87.72704,Private room,1,1,0
313,Loop,41.87531,-87.62903,Entire home/apt,1,1,1
313,Loop,41.87565,-87.62883,Entire home/apt,1,1,1
97,Loop,41.88608,-87.63422,Entire home/apt,1,,1
131,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
313,Loop,41.87603,-87.63026,Entire home/apt,1,1,1
313,Loop,41.87387,-87.62996,Entire home/apt,1,1,1
36,Near West Side,41.8697,-87.68264,Private room,1,1,1
121,Loop,41.88606,-87.62472,Entire home/apt,1,1,1
92,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
160,Near South Side,41.85471,-87.6224,Entire home/apt,1,1,2
65,Irving Park,41.95384,-87.70822,Entire home/apt,1,1,1
50,Edgewater,41.97808,-87.65933,Private room,1,1,
32,Washington Park,41.7882,-87.61842,Private room,1,1,2
122,Near South Side,41.85293,-87.62443,Entire home/apt,2,2,4
300,Near West Side,41.88198,-87.67725,Entire home/apt,1,2,4
73,Bridgeport,41.83408,-87.64327,Entire home/apt,1,2,2
200,Near South Side,41.86727,-87.63007,Entire home/apt,2,2,2
28,Lower West Side,41.8499,-87.68452,Private room,2,1,0
45,West Town,41.9051,-87.66495,Entire home/apt,1,2,1
147,Near North Side,41.89063,-87.61903,Entire home/apt,1,,1
117,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
130,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
89,West Ridge,41.99538,-87.68684,Entire home/apt,1,2,2
124,Loop,41.88558,-87.6257,Entire home/apt,1,,1
184,Loop,41.88608,-87.63422,Entire home/apt,2,2,2
113,Loop,41.88608,-87.63422,Entire home/apt,1,,1
138,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
49,Rogers Park,42.01888,-87.67573,Entire home/apt,1,1,2
296,West Town,41.91232,-87.67005,Entire home/apt,1,2,2
55,Grand Boulevard,41.81257,-87.6215,Entire home/apt,1,1,1
88,Lake View,41.9541,-87.66903,Entire home/apt,1,1,1
26,Edgewater,41.98828,-87.66465,Private room,1,1,1
123,Hyde Park,41.80034,-87.59832,Entire home/apt,2,4,4
49,Rogers Park,42.02158,-87.67283,Private room,1,1,1
55,Rogers Park,42.02073,-87.67444,Private room,1,1,1
150,Near West Side,41.88799,-87.64573,Entire home/apt,1,1,
77,Hyde Park,41.79973,-87.60276,Entire home/apt,1,,1
45,East Garfield Park,41.87691,-87.70392,Private room,2,1,1
70,East Garfield Park,41.87734,-87.70404,Private room,2,1,1
42,East Garfield Park,41.87829,-87.70273,Private room,2,1,1
341,West Town,41.91212,-87.69526,Entire home/apt,3.5,5,6
150,Near North Side,41.89776,-87.6212,Entire home/apt,2,2,2
61,Grand Boulevard,41.80623,-87.61627,Entire home/apt,1,1,2
102,Gage Park,41.78677,-87.70584,Entire home/apt,1,2,5
119,Avalon Park,41.74368,-87.59639,Entire home/apt,1,2,3
65,Loop,41.87192,-87.62463,Private room,2,2,1
183,Lincoln Park,41.92764,-87.64367,Private room,1,1,0
503,Lincoln Park,41.92779,-87.64538,Private room,1,1,0
99,Loop,41.88752,-87.62042,Entire home/apt,1,1,2
120,Loop,41.87013,-87.62586,Private room,1,1,1
111,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
110,Dunning,41.95284,-87.83561,Entire home/apt,1,2,2
45,East Garfield Park,41.87838,-87.70233,Private room,2,1,1
39,East Garfield Park,41.87773,-87.70292,Private room,2,1,1
39,East Garfield Park,41.87866,-87.70222,Private room,2,1,1
60,Logan Square,41.92484,-87.69162,Entire home/apt,1,,1
92,Belmont Cragin,41.93793,-87.78125,Entire home/apt,2,3,4
538,Near South Side,41.85315,-87.62554,Entire home/apt,7,8,17
50,Greater Grand Crossing,41.75927,-87.60418,Private room,1,1,1
150,Greater Grand Crossing,41.7604,-87.60221,Entire home/apt,1,2,2
67,Avondale,41.93911,-87.69921,Entire home/apt,1,2,3
70,Uptown,41.96499,-87.66283,Entire home/apt,1,,
150,Near South Side,41.85998,-87.62204,Entire home/apt,2,2,2
57,Near West Side,41.87696,-87.68023,Entire home/apt,1,1,2
35,Hermosa,41.91374,-87.73381,Private room,1,1,1
92,Logan Square,41.92816,-87.70071,Entire home/apt,1,2,2
20,Logan Square,41.92088,-87.71776,Private room,1,1,1
500,Near West Side,41.8699,-87.68396,Entire home/apt,1,2,2
81,Avondale,41.93462,-87.6967,Entire home/apt,1,1,1
100,Loop,41.8749,-87.62923,Entire home/apt,1,1,1
68,Hyde Park,41.79561,-87.60157,Private room,1,1,1
204,Lake View,41.93467,-87.6623,Entire home/apt,1.5,1,1
123,Loop,41.88606,-87.62472,Entire home/apt,1,,1
101,Grand Boulevard,41.81069,-87.61489,Entire home/apt,1,2,2
50,Portage Park,41.95189,-87.74909,Private room,1,1,
70,Near North Side,41.90216,-87.62529,Entire home/apt,1,1,2
105,West Town,41.90204,-87.66303,Entire home/apt,1,3,3
170,Douglas,41.83261,-87.61989,Entire home/apt,1,1,2
100,East Garfield Park,41.87678,-87.70221,Private room,2,1,2
405,Austin,41.86903,-87.77244,Entire home/apt,2,5,5
75,East Garfield Park,41.87429,-87.69784,Private room,1,1,1
250,Near South Side,41.86428,-87.62434,Entire home/apt,2,2,3
44,Edgewater,41.98463,-87.65619,Entire home/apt,1,,0
87,Logan Square,41.92443,-87.69743,Entire home/apt,2,2,2
80,Near North Side,41.90845,-87.63486,Entire home/apt,1,1,3
58,Logan Square,41.91654,-87.67947,Entire home/apt,1,1,2
250,Near North Side,41.89621,-87.64023,Entire home/apt,2,2,3
80,Near West Side,41.88094,-87.6833,Private room,1,1,1
50,Near West Side,41.87991,-87.68374,Private room,1,1,1
300,Grand Boulevard,41.81918,-87.61785,Entire home/apt,2,3,4
25,Logan Square,41.92094,-87.71883,Private room,1,1,1
20,South Chicago,41.74433,-87.54602,Private room,1,1,1
55,Woodlawn,41.78535,-87.6101,Private room,1,1,
110,Near South Side,41.85345,-87.62387,Entire home/apt,1,,2
55,Woodlawn,41.78438,-87.60472,Private room,1,1,
52,Woodlawn,41.78422,-87.60586,Private room,1,1,0
125,Uptown,41.9583,-87.65587,Entire home/apt,2,2,3
37,Woodlawn,41.78444,-87.60409,Private room,1,1,
110,Near West Side,41.87502,-87.69024,Entire home/apt,1,1,1
215,Near North Side,41.89175,-87.63406,Entire home/apt,2,2,2
54,Bridgeport,41.83503,-87.65334,Entire home/apt,1,,2
70,Bridgeport,41.83432,-87.65241,Entire home/apt,1,2,2
120,North Park,41.9813,-87.71089,Entire home/apt,1,2,2
179,Lake View,41.94004,-87.65761,Entire home/apt,1,2,3
85,Loop,41.88467,-87.63354,Entire home/apt,1,1,2
70,Loop,41.88488,-87.63337,Entire home/apt,1,1,2
105,Austin,41.87928,-87.74997,Entire home/apt,1,3,4
50,Logan Square,41.92821,-87.70291,Private room,2,1,1
25,South Chicago,41.74499,-87.54423,Private room,1,1,1
200,Loop,41.88431,-87.62653,Entire home/apt,1,1,0
78,South Shore,41.75893,-87.56433,Entire home/apt,1,2,2
144,Loop,41.88606,-87.62472,Entire home/apt,1,1,1
140,Loop,41.88606,-87.62472,Entire home/apt,1,1,1
99,Near West Side,41.88379,-87.67847,Entire home/apt,1,1,0
81,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
138,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
255,Near West Side,41.88306,-87.65131,Entire home/apt,2,2,2
114,Loop,41.88608,-87.63422,Entire home/apt,1,,1
91,Near North Side,41.90511,-87.62785,Entire home/apt,1,,1
30,Irving Park,41.95867,-87.70837,Private room,1.5,1,2
142,Uptown,41.96577,-87.64985,Entire home/apt,2,2,5
275,West Town,41.89934,-87.67027,Private room,1.5,1,
23,Irving Park,41.95361,-87.71272,Private room,1,1,1
75,Rogers Park,41.99962,-87.66576,Entire home/apt,1,2,2
30,Rogers Park,42.02073,-87.66759,Private room,1,1,1
162,West Town,41.9087,-87.67501,Entire home/apt,1,3,5
86,Lincoln Square,41.97389,-87.68612,Entire home/apt,1,3,3
160,Near South Side,41.85311,-87.62314,Entire home/apt,1,1,2
89,Loop,41.88558,-87.6257,Entire home/apt,1,1,1
145,Loop,41.88606,-87.62472,Entire home/apt,1,1,1
142,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
89,Loop,41.88608,-87.63422,Entire home/apt,1,,1
159,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
127,Near North Side,41.89622,-87.62571,Entire home/apt,1,1,1
28,Portage Park,41.96667,-87.7638,Private room,1,1,
51,Jefferson Park,41.9741,-87.77749,Entire home/apt,1,2,2
64,Lower West Side,41.85354,-87.67763,Entire home/apt,1,1,1
139,Near North Side,41.89063,-87.61903,Entire home/apt,1,1,1
18,South Chicago,41.7444,-87.54424,Private room,1,1,1
65,Lincoln Park,41.92212,-87.64239,Entire home/apt,1,,0
27,Logan Square,41.91901,-87.71871,Private room,1,1,
850,Logan Square,41.92462,-87.68628,Entire home/apt,3.5,4,3
175,Lincoln Park,41.93098,-87.64447,Entire home/apt,2,3,3
92,Lincoln Park,41.92518,-87.66477,Entire home/apt,1,1,1
75,Near West Side,41.8813,-87.68344,Private room,1,1,1
172,Lincoln Park,41.9302,-87.64428,Entire home/apt,1,1,1
128,Loop,41.88743,-87.61937,Entire home/apt,1,1,2
208,Loop,41.88667,-87.62531,Entire home/apt,1,,1
420,Near North Side,41.89292,-87.62051,Entire home/apt,3,3,3
43,Logan Square,41.92733,-87.72454,Private room,1,1,1
350,Near North Side,41.89284,-87.64183,Entire home/apt,1.5,1,1
41,West Town,41.90654,-87.68914,Private room,1,1,1
62,Uptown,41.965,-87.64944,Entire home/apt,1,1,2
154,Loop,41.88608,-87.63422,Entire home/apt,2,2,2
99,West Town,41.89681,-87.6605,Entire home/apt,2,2,2
130,West Town,41.91106,-87.67868,Private room,1,,1
160,West Town,41.91123,-87.67721,Private room,1,,1
260,West Town,41.91157,-87.67924,Private room,1,,1
130,West Town,41.91027,-87.67865,Private room,1,,1
160,West Town,41.91128,-87.67734,Private room,1,,0
160,West Town,41.91034,-87.67758,Private room,1,,1
140,West Town,41.90969,-87.67757,Private room,1,,1
129,Near North Side,41.89081,-87.63518,Entire home/apt,1,1,2
95,Near North Side,41.88774,-87.63372,Entire home/apt,1,1,1
155,Near North Side,41.89004,-87.6229,Entire home/apt,2,2,3
105,Loop,41.88775,-87.61938,Entire home/apt,1,1,1
366,South Chicago,41.7524,-87.55118,Entire home/apt,2,6,8
180,Near North Side,41.88939,-87.62926,Private room,1.5,1,
200,Edgewater,41.98801,-87.65744,Entire home/apt,2.5,4,4
122,West Town,41.89757,-87.6657,Entire home/apt,2,3,7
117,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
85,West Town,41.89772,-87.67203,Entire home/apt,1,1,
75,Lower West Side,41.85547,-87.66464,Private room,1.5,1,1
15,Calumet Heights,41.7297,-87.57848,Shared room,4,1,1
285,Forest Glen,41.9986,-87.76732,Entire home/apt,3.5,5,8
407,Lincoln Park,41.91669,-87.63908,Entire home/apt,2,3,4
85,Kenwood,41.81264,-87.60142,Entire home/apt,1,1,1
30,Lower West Side,41.85082,-87.67937,Private room,1,1,1
405,Near North Side,41.89299,-87.62052,Entire home/apt,3,3,3
50,West Town,41.90908,-87.66872,Private room,1,1,0
213,West Town,41.90349,-87.67226,Entire home/apt,1,,4
145,Near North Side,41.88993,-87.63389,Entire home/apt,2,2,2
84,Lake View,41.95254,-87.65346,Entire home/apt,1,1,2
89,Lake View,41.95125,-87.65298,Entire home/apt,1,1,2
92,Lake View,41.95069,-87.65289,Entire home/apt,1,1,2
120,North Center,41.95927,-87.69227,Entire home/apt,1,1,2
51,Rogers Park,42.02026,-87.66531,Entire home/apt,2,3,3
46,Near West Side,41.8675,-87.65592,Private room,1,1,1
250,West Town,41.88909,-87.64147,Entire home/apt,2,2,2
111,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
146,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
152,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
145,Loop,41.88558,-87.6257,Entire home/apt,2,2,2
127,Near North Side,41.89622,-87.62571,Entire home/apt,1,1,1
100,Logan Square,41.92073,-87.70166,Entire home/apt,1,1,1
36,Mckinley Park,41.83166,-87.66757,Private room,2,1,1
240,Near West Side,41.88826,-87.64355,Entire home/apt,2,2,2
112,Lincoln Park,41.92244,-87.65189,Entire home/apt,2,3,3
33,Mckinley Park,41.83198,-87.66583,Private room,2,1,1
32,Mckinley Park,41.83185,-87.66811,Private room,2,1,1
279,Lower West Side,41.85795,-87.64844,Entire home/apt,3,3,5
80,Loop,41.88488,-87.63337,Entire home/apt,1,1,2
45,Austin,41.91925,-87.79808,Private room,1,2,3
42,Lower West Side,41.8559,-87.6506,Entire home/apt,1,1,1
208,Loop,41.8712,-87.63187,Entire home/apt,2,3,5
164,Loop,41.86913,-87.63141,Entire home/apt,1,1,2
149,Loop,41.86945,-87.63193,Entire home/apt,1,1,2
113,Loop,41.87063,-87.63042,Entire home/apt,1,,1
132,Loop,41.87141,-87.6303,Entire home/apt,1,,2
132,Loop,41.87148,-87.63149,Entire home/apt,1,1,1
132,Loop,41.86913,-87.63074,Entire home/apt,1,,2
152,Loop,41.87122,-87.6306,Entire home/apt,1,,2
155,Loop,41.87144,-87.63004,Entire home/apt,2,2,4
375,Near North Side,41.89366,-87.62025,Entire home/apt,3,3,3
130,Lincoln Park,41.91737,-87.63577,Entire home/apt,1,1,1
125,Near West Side,41.87885,-87.68431,Entire home/apt,2.5,3,7
163,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
159,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
94,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
109,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
111,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
114,Loop,41.88608,-87.63422,Entire home/apt,1,,1
114,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
63,Lincoln Park,41.92395,-87.64325,Entire home/apt,1,,2
55,Lower West Side,41.85942,-87.64557,Private room,1,1,1
139,Grand Boulevard,41.80695,-87.62372,Entire home/apt,2,2,2
91,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
106,Bridgeport,41.83361,-87.64976,Entire home/apt,1,2,4
147,Near North Side,41.88909,-87.63269,Entire home/apt,1,,1
70,Hyde Park,41.7941,-87.58902,Private room,1,1,1
100,Near North Side,41.9044,-87.62947,Entire home/apt,1,1,1
155,Near North Side,41.88999,-87.63413,Entire home/apt,2,2,2
85,Lake View,41.95142,-87.65287,Entire home/apt,1,1,2
95,Lake View,41.95068,-87.65457,Entire home/apt,1,1,2
69,West Town,41.89111,-87.65512,Private room,2,1,3
70,North Park,41.97937,-87.70928,Entire home/apt,1,2,2
32,Edgewater,41.98446,-87.67171,Private room,1,1,
162,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
129,Grand Boulevard,41.81076,-87.61072,Entire home/apt,1,3,4
73,West Town,41.90485,-87.68086,Entire home/apt,1,1,1
395,Loop,41.87531,-87.62859,Private room,1,1,2
449,Loop,41.87517,-87.6293,Private room,1,1,2
88,Bridgeport,41.83771,-87.64578,Entire home/apt,1,3,3
197,Lincoln Park,41.91944,-87.64008,Entire home/apt,1,,2
120,Jefferson Park,41.97155,-87.76736,Entire home/apt,3,3,3
147,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
211,Near North Side,41.89024,-87.63553,Entire home/apt,2,2,2
216,Near North Side,41.89133,-87.63572,Entire home/apt,2,2,2
215,Near North Side,41.89027,-87.63554,Entire home/apt,2,2,2
193,Near North Side,41.88991,-87.63369,Entire home/apt,2,2,2
212,Near North Side,41.89061,-87.63592,Entire home/apt,2,2,2
194,Near North Side,41.89058,-87.63405,Entire home/apt,2,2,2
700,South Chicago,41.74677,-87.56937,Private room,1,1,1
99,Humboldt Park,41.90751,-87.70863,Entire home/apt,1,2,2
400,Albany Park,41.96625,-87.73089,Entire home/apt,3.5,4,5
166,Loop,41.88608,-87.63422,Entire home/apt,2,2,2
105,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
106,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
124,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
109,Near North Side,41.90511,-87.62785,Entire home/apt,1,1,1
176,Loop,41.88606,-87.62472,Entire home/apt,1,1,1
174,Loop,41.88608,-87.63422,Entire home/apt,1,1,1
225,Near West Side,41.88776,-87.65159,Entire home/apt,2,3,7
160,Near South Side,41.85329,-87.62233,Entire home/apt,1,1,1
133,Loop,41.87085,-87.63198,Entire home/apt,1,,2
171,Loop,41.8696,-87.63147,Entire home/apt,1,1,2
153,Loop,41.8707,-87.63201,Entire home/apt,1,,2
299,Loop,41.86965,-87.63136,Entire home/apt,2,3,6
126,Loop,41.86964,-87.63017,Entire home/apt,1,1,2
160,Near South Side,41.85369,-87.62231,Entire home/apt,1,1,1
110,Near South Side,41.85333,-87.62238,Entire home/apt,1,,1
160,Near South Side,41.85491,-87.623,Entire home/apt,1,1,1
160,Near South Side,41.85359,-87.62439,Entire home/apt,1,1,1
110,Near South Side,41.85333,-87.62449,Entire home/apt,1,,2
150,Brighton Park,41.82384,-87.69572,Private room,1,,
97,Logan Square,41.92191,-87.71674,Entire home/apt,1,3,3
160,Near South Side,41.85448,-87.62222,Entire home/apt,1,1,2
26,Washington Park,41.79649,-87.6279,Private room,2,1,1
120,Lake View,41.93795,-87.64203,Entire home/apt,1,1,1
160,Near South Side,41.85372,-87.62444,Entire home/apt,1,1,2
142,Near West Side,41.88306,-87.65131,Entire home/apt,1,,1
102,Logan Square,41.92247,-87.71603,Entire home/apt,1,2,2
102,Logan Square,41.9229,-87.71722,Entire home/apt,1,2,2
110,Near South Side,41.85445,-87.62432,Entire home/apt,1,,1
102,Logan Square,41.92235,-87.71665,Entire home/apt,1,2,2
250,South Chicago,41.74919,-87.56847,Entire home/apt,1.5,,1
114,Logan Square,41.92077,-87.71731,Entire home/apt,1,2,2
94,Logan Square,41.92124,-87.71689,Entire home/apt,1,1,1
140,Irving Park,41.9447,-87.73431,Entire home/apt,1.5,3,3
203,Uptown,41.97135,-87.65834,Entire home/apt,3,4,4
122,Uptown,41.9717,-87.65633,Entire home/apt,2,3,3
81,Lincoln Park,41.92175,-87.63969,Entire home/apt,1.5,2,4
123,Lincoln Park,41.92328,-87.63849,Entire home/apt,2,2,2
249,West Town,41.89069,-87.67852,Entire home/apt,2,2,5
133,Loop,41.86977,-87.63155,Entire home/apt,1,,2
65,Lake View,41.94776,-87.66736,Entire home/apt,1,,2
69,Near North Side,41.89434,-87.62581,Entire home/apt,1,1,1
118,Near North Side,41.88922,-87.63396,Entire home/apt,1,1,2
100,Avondale,41.94069,-87.72177,Entire home/apt,1,2,3
29,Woodlawn,41.77429,-87.60273,Private room,1,1,1
93,Fuller Park,41.81351,-87.63293,Entire home/apt,1,2,2
113,North Center,41.94163,-87.67539,Entire home/apt,2,4,4
50,Douglas,41.82851,-87.62104,Entire home/apt,1,3,3
144,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
126,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
142,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
350,Loop,41.86821,-87.62658,Entire home/apt,2.5,2,2
56,Woodlawn,41.78288,-87.61115,Entire home/apt,1,3,3
54,East Garfield Park,41.87721,-87.70281,Private room,2,1,2
64,Woodlawn,41.77678,-87.60655,Entire home/apt,1,1,2
69,South Shore,41.76105,-87.58729,Entire home/apt,1,2,4
25,New City,41.80626,-87.68385,Private room,1,1,1
39,Lincoln Park,41.92095,-87.65793,Private room,2,1,2
150,Loop,41.88676,-87.62183,Entire home/apt,1,1,2
99,Austin,41.87426,-87.77376,Entire home/apt,1,,1
0,Near North Side,41.89288,-87.63377,Hotel room,,,
40,Woodlawn,41.7823,-87.6079,Private room,1,1,1
55,Douglas,41.82635,-87.61735,Private room,1,1,1
127,Loop,41.87,-87.6258,Entire home/apt,2,3,3
125,Loop,41.87165,-87.62446,Entire home/apt,2,2,3
36,East Garfield Park,41.87816,-87.70246,Private room,2,1,1
60,Near North Side,41.89625,-87.62825,Entire home/apt,1,1,1
888,East Garfield Park,41.87854,-87.70245,Private room,2,1,1
24,East Garfield Park,41.87868,-87.70372,Private room,2,1,1
26,East Garfield Park,41.87743,-87.70268,Private room,2,1,1
79,West Town,41.90262,-87.68188,Entire home/apt,1,3,3
25,East Garfield Park,41.87679,-87.70259,Private room,2,1,1
39,East Garfield Park,41.8783,-87.70389,Private room,2,1,1
105,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
75,West Town,41.90407,-87.69593,Private room,1,1,
72,Loop,41.87144,-87.62611,Entire home/apt,1,1,2
163,Near West Side,41.88306,-87.65131,Entire home/apt,1,1,1
145,Near North Side,41.89007,-87.6367,Entire home/apt,1,1,1
89,Near North Side,41.89602,-87.62627,Entire home/apt,1,1,
74,Logan Square,41.92007,-87.67492,Entire home/apt,2,2,2
219,Near North Side,41.89063,-87.61903,Entire home/apt,1,1,1
107,Near North Side,41.90511,-87.62785,Entire home/apt,1,1,1
80,Irving Park,41.95107,-87.71088,Entire home/apt,1,2,2
35,Uptown,41.97352,-87.65577,Private room,2.5,1,1
34,Uptown,41.97196,-87.65649,Private room,2.5,1,1
33,Uptown,41.97194,-87.65621,Private room,2.5,1,
101,Lincoln Park,41.9276,-87.65172,Entire home/apt,1,1,1
83,Loop,41.8721,-87.62517,Entire home/apt,1,,1
80,Loop,41.87019,-87.624,Entire home/apt,1,1,2
535,Near West Side,41.88282,-87.68468,Entire home/apt,3.5,4,5
105,Near North Side,41.89586,-87.62633,Entire home/apt,1,1,2
106,North Center,41.93996,-87.6778,Entire home/apt,1,2,2
144,Near North Side,41.89829,-87.62869,Entire home/apt,1,1,1
155,North Center,41.95584,-87.67418,Entire home/apt,1,2,4
500,Near West Side,41.87742,-87.64345,Entire home/apt,2,2,3
83,Lake View,41.95134,-87.65307,Entire home/apt,1,1,2
197,West Town,41.90916,-87.69659,Entire home/apt,1,2,2
76,Austin,41.89023,-87.75942,Entire home/apt,1,3,3
43,Irving Park,41.94184,-87.72756,Private room,1,1,1
55,Brighton Park,41.82336,-87.68753,Entire home/apt,1,2,2
146,Loop,41.87225,-87.6287,Entire home/apt,1.5,1,6
102,Near South Side,41.85436,-87.62306,Entire home/apt,1,1,4
117,Near South Side,41.85353,-87.62538,Entire home/apt,2,2,5
258,Near North Side,41.89902,-87.62168,Private room,2,2,3
175,Near North Side,41.89902,-87.62168,Private room,1,1,1
156,Near North Side,41.89902,-87.62168,Private room,1,,2
153,Near North Side,41.89902,-87.62168,Private room,1,,1
183,Near North Side,41.89902,-87.62168,Private room,1,1,1
361,West Town,41.89029,-87.67872,Entire home/apt,3,5,7
50,Uptown,41.97414,-87.66718,Private room,1,1,1
75,Lake View,41.95343,-87.65538,Entire home/apt,1.5,2,2
100,Loop,41.88368,-87.63298,Entire home/apt,1,1,1
55,West Town,41.90087,-87.69792,Entire home/apt,1,1,2
75,Near North Side,41.90893,-87.63292,Private room,1,1,1
149,Logan Square,41.91797,-87.67316,Entire home/apt,1,1,2
140,West Town,41.90524,-87.6728,Entire home/apt,2,2,2
50,Brighton Park,41.81424,-87.70109,Private room,1,,2
79,Lake View,41.94293,-87.64704,Private room,1,1,1
146,Loop,41.87384,-87.62904,Entire home/apt,1.5,1,6
146,Loop,41.87255,-87.62914,Entire home/apt,1.5,1,6
102,Near South Side,41.85465,-87.62307,Entire home/apt,1,1,4
102,Near South Side,41.85387,-87.62235,Entire home/apt,1,1,4
102,Near South Side,41.85527,-87.62203,Entire home/apt,1,1,4
117,Near South Side,41.85439,-87.62414,Entire home/apt,2,2,5
117,Near South Side,41.85428,-87.62583,Entire home/apt,2,2,5
117,Near South Side,41.85366,-87.62417,Entire home/apt,2,2,5
36,West Garfield Park,41.87606,-87.72631,Private room,1,1,1
129,Lincoln Park,41.91805,-87.63687,Entire home/apt,2,2,2
24,Norwood Park,41.99594,-87.79025,Private room,1,1,1
213,Near North Side,41.90101,-87.6201,Entire home/apt,2,2,3
117,Near West Side,41.86871,-87.66207,Entire home/apt,2,2,4
335,Near West Side,41.88139,-87.68456,Entire home/apt,1,2,2
106,Washington Park,41.78646,-87.61707,Entire home/apt,2,3,4
70,Washington Park,41.78549,-87.61594,Private room,2,1,1
66,Washington Park,41.78664,-87.61528,Private room,1,1,1
61,Washington Park,41.7873,-87.61519,Private room,1,1,1
93,Edgewater,41.98448,-87.67227,Entire home/apt,1,1,3
119,East Garfield Park,41.87773,-87.71282,Entire home/apt,1,3,3
37,East Garfield Park,41.87752,-87.71473,Private room,1,1,1
19,South Chicago,41.74329,-87.54615,Private room,1,1,1
103,Near North Side,41.89179,-87.61764,Entire home/apt,1,,1
92,Near North Side,41.89198,-87.6168,Entire home/apt,1,,1
95,Near North Side,41.89209,-87.61606,Entire home/apt,1,,1
81,Lake View,41.94606,-87.65414,Entire home/apt,1,2,2
68,West Town,41.90988,-87.69567,Entire home/apt,1,1,1
110,Irving Park,41.95199,-87.70151,Entire home/apt,2,4,4
185,Lincoln Park,41.93092,-87.64408,Entire home/apt,2,2,3
90,Logan Square,41.91458,-87.72052,Entire home/apt,2,3,5
94,North Center,41.94195,-87.67581,Entire home/apt,1,2,4
30,Grand Boulevard,41.8133,-87.61497,Private room,2,1,1
279,Loop,41.88594,-87.63528,Entire home/apt,3.5,3,3
273,Loop,41.88436,-87.63377,Entire home/apt,3.5,3,3
614,Loop,41.8847,-87.63608,Entire home/apt,8,6,6
60,East Garfield Park,41.88384,-87.69321,Entire home/apt,1,1,2
145,West Town,41.9095,-87.66645,Entire home/apt,1.5,2,2
102,Near North Side,41.89917,-87.62739,Entire home/apt,1,,2
102,Near North Side,41.89922,-87.62711,Entire home/apt,1,,2
102,Near North Side,41.89871,-87.62828,Entire home/apt,1,,2
120,Near North Side,41.8992,-87.62857,Entire home/apt,2,2,2
